year,agency_code,home_lea,pct_enrolled,subgroup,masking
2018,32M000,320LEA,13.7,SWD,
2018,32M000,320LEA,17.9,ELS,
2018,32M000,320LEA,39.5,HI7,
2018,32M000,320LEA,58.4,BL7,
2018,32M000,320LEA,5,AM7,2
2018,32M000,320LEA,5,AS7,2
2018,32M000,320LEA,5,MU7,2
2018,32M000,320LEA,5,PI7,2
2018,32M000,320LEA,5,WH7,2
2018,32M000,320LEA,83.7,EDS,
2018,32N000,320LEA,13.6,AS7,
2018,32N000,320LEA,18.3,BL7,
2018,32N000,320LEA,54.2,WH7,
2018,32N000,320LEA,5,AM7,2
2018,32N000,320LEA,5,EDS,2
2018,32N000,320LEA,5,ELS,2
2018,32N000,320LEA,5,PI7,2
2018,32N000,320LEA,6.6,MU7,
2018,32N000,320LEA,6.8,SWD,
2018,32N000,320LEA,7.2,HI7,
2018,32P000,320LEA,10.9,SWD,
2018,32P000,320LEA,15,ELS,
2018,32P000,320LEA,26.3,HI7,
2018,32P000,320LEA,5,AM7,2
2018,32P000,320LEA,5,AS7,2
2018,32P000,320LEA,5,EDS,2
2018,32P000,320LEA,5,MU7,2
2018,32P000,320LEA,5,PI7,2
2018,32P000,320LEA,5,WH7,2
2018,32P000,320LEA,68,BL7,
2018,32Q000,320LEA,33,ELS,
2018,32Q000,320LEA,37.9,BL7,
2018,32Q000,320LEA,5,AM7,2
2018,32Q000,320LEA,5,AS7,2
2018,32Q000,320LEA,5,EDS,2
2018,32Q000,320LEA,5,MU7,2
2018,32Q000,320LEA,5,PI7,2
2018,32Q000,320LEA,5,SWD,2
2018,32Q000,320LEA,5,WH7,2
2018,32Q000,320LEA,60.5,HI7,
2018,32R000,320LEA,10.9,HI7,
2018,32R000,320LEA,23.6,BL7,
2018,32R000,320LEA,54.7,WH7,
2018,32R000,320LEA,5,AM7,2
2018,32R000,320LEA,5,AS7,2
2018,32R000,320LEA,5,EDS,2
2018,32R000,320LEA,5,ELS,2
2018,32R000,320LEA,5,PI7,2
2018,32R000,320LEA,9.2,MU7,
2018,32R000,320LEA,9.2,SWD,
2018,32S000,320LEA,12.6,SWD,
2018,32S000,320LEA,32.8,ELS,
2018,32S000,320LEA,47.4,BL7,
2018,32S000,320LEA,49.8,HI7,
2018,32S000,320LEA,5,AM7,2
2018,32S000,320LEA,5,AS7,2
2018,32S000,320LEA,5,MU7,2
2018,32S000,320LEA,5,PI7,2
2018,32S000,320LEA,5,WH7,2
2018,32S000,320LEA,63.2,EDS,
2018,330000,330LEA,11.4,HI7,
2018,330000,330LEA,13,SWD,
2018,330000,330LEA,29.7,WH7,
2018,330000,330LEA,51,EDS,
2018,330000,330LEA,55.6,BL7,
2018,330000,330LEA,5,AM7,2
2018,330000,330LEA,5,AS7,2
2018,330000,330LEA,5,ELS,2
2018,330000,330LEA,5,MU7,2
2018,330000,330LEA,5,PI7,2
2018,33A000,330LEA,10.9,HI7,
2018,33A000,330LEA,39,BL7,
2018,33A000,330LEA,46.8,WH7,
2018,33A000,330LEA,5,AM7,2
2018,33A000,330LEA,5,AS7,2
2018,33A000,330LEA,5,ELS,2
2018,33A000,330LEA,5,MU7,2
2018,33A000,330LEA,5,PI7,2
2018,33A000,330LEA,62.7,EDS,
2018,33A000,330LEA,8.6,SWD,
2018,340000,340LEA,11.7,ELS,
2018,340000,340LEA,14.1,SWD,
2018,340000,340LEA,26.3,HI7,
2018,340000,340LEA,28.9,BL7,
2018,340000,340LEA,37.8,WH7,
2018,340000,340LEA,45,EDS,
2018,340000,340LEA,5,AM7,2
2018,340000,340LEA,5,AS7,2
2018,340000,340LEA,5,MU7,2
2018,340000,340LEA,5,PI7,2
2018,34B000,340LEA,10.8,ELS,
2018,34B000,340LEA,10,SWD,
2018,34B000,340LEA,24.4,HI7,
2018,34B000,340LEA,5,AM7,2
2018,34B000,340LEA,5,AS7,2
2018,34B000,340LEA,5,MU7,2
2018,34B000,340LEA,5,PI7,2
2018,34B000,340LEA,5,WH7,2
2018,34B000,340LEA,63.7,EDS,
2018,34B000,340LEA,72.3,BL7,
2018,34D000,340LEA,31.5,ELS,
2018,34D000,340LEA,41.3,BL7,
2018,34D000,340LEA,58.7,HI7,
2018,34D000,340LEA,5,AM7,2
2018,34D000,340LEA,5,AS7,2
2018,34D000,340LEA,5,MU7,2
2018,34D000,340LEA,5,PI7,2
2018,34D000,340LEA,5,WH7,2
2018,34D000,340LEA,62.9,EDS,
2018,34D000,340LEA,6.7,SWD,
2018,34F000,340LEA,10.2,SWD,
2018,34F000,340LEA,10,WH7,
2018,34F000,340LEA,21.1,ELS,
2018,34F000,340LEA,42.6,HI7,
2018,34F000,340LEA,43.3,BL7,
2018,34F000,340LEA,5,AM7,2
2018,34F000,340LEA,5,AS7,2
2018,34F000,340LEA,5,MU7,2
2018,34F000,340LEA,5,PI7,2
2018,34F000,340LEA,81.3,EDS,
2018,34G000,340LEA,13.2,SWD,
2018,34G000,340LEA,18.9,BL7,
2018,34G000,340LEA,5,AM7,2
2018,34G000,340LEA,5,AS7,2
2018,34G000,340LEA,5,EDS,2
2018,34G000,340LEA,5,ELS,2
2018,34G000,340LEA,5,HI7,2
2018,34G000,340LEA,5,PI7,2
2018,34G000,340LEA,6.7,MU7,
2018,34G000,340LEA,69,WH7,
2018,34H000,340LEA,5.9,HI7,
2018,34H000,340LEA,5,AM7,2
2018,34H000,340LEA,5,AS7,2
2018,34H000,340LEA,5,BL7,2
2018,34H000,340LEA,5,EDS,2
2018,34H000,340LEA,5,ELS,2
2018,34H000,340LEA,5,MU7,2
2018,34H000,340LEA,5,PI7,2
2018,34H000,340LEA,6.5,SWD,
2018,34H000,340LEA,84,WH7,
2018,350000,350LEA,13.5,SWD,
2018,350000,350LEA,19.7,HI7,
2018,350000,350LEA,30.5,BL7,
2018,350000,350LEA,44.3,WH7,
2018,350000,350LEA,49.2,EDS,
2018,350000,350LEA,5.9,ELS,
2018,350000,350LEA,5,AM7,2
2018,350000,350LEA,5,AS7,2
2018,350000,350LEA,5,MU7,2
2018,350000,350LEA,5,PI7,2
2018,35A000,350LEA,12.4,BL7,
2018,35A000,350LEA,15.3,SWD,
2018,35A000,350LEA,5,AM7,2
2018,35A000,350LEA,5,AS7,2
2018,35A000,350LEA,5,EDS,2
2018,35A000,350LEA,5,ELS,2
2018,35A000,350LEA,5,MU7,2
2018,35A000,350LEA,5,PI7,2
2018,35A000,350LEA,6.2,HI7,
2018,35A000,350LEA,78.5,WH7,
2018,35B000,350LEA,5.5,BL7,
2018,35B000,350LEA,5.5,HI7,
2018,35B000,350LEA,5,AM7,2
2018,35B000,350LEA,5,AS7,2
2018,35B000,350LEA,5,EDS,2
2018,35B000,350LEA,5,ELS,2
2018,35B000,350LEA,5,MU7,2
2018,35B000,350LEA,5,PI7,2
2018,35B000,350LEA,5,SWD,2
2018,35B000,350LEA,87,WH7,
2018,360000,360LEA,13.5,HI7,
2018,360000,360LEA,13.8,SWD,
2018,360000,360LEA,22.3,BL7,
2018,360000,360LEA,48.4,EDS,
2018,360000,360LEA,5.2,ELS,
2018,360000,360LEA,57.6,WH7,
2018,360000,360LEA,5,AM7,2
2018,360000,360LEA,5,AS7,2
2018,360000,360LEA,5,MU7,2
2018,360000,360LEA,5,PI7,2
2018,36B000,360LEA,10.4,SWD,
2018,36B000,360LEA,11.8,HI7,
2018,36B000,360LEA,16.5,BL7,
2018,36B000,360LEA,5.3,MU7,
2018,36B000,360LEA,5,AM7,2
2018,36B000,360LEA,5,AS7,2
2018,36B000,360LEA,5,EDS,2
2018,36B000,360LEA,5,ELS,2
2018,36B000,360LEA,5,PI7,2
2018,36B000,360LEA,64.5,WH7,
2018,36C000,360LEA,11.5,EDS,
2018,36C000,360LEA,23.5,BL7,
2018,36C000,360LEA,5.1,MU7,
2018,36C000,360LEA,5,AM7,2
2018,36C000,360LEA,5,AS7,2
2018,36C000,360LEA,5,ELS,2
2018,36C000,360LEA,5,HI7,2
2018,36C000,360LEA,5,PI7,2
2018,36C000,360LEA,64.1,WH7,
2018,36C000,360LEA,6.7,SWD,
2018,390000,390LEA,14.8,SWD,
2018,390000,390LEA,18.2,HI7,
2018,390000,390LEA,34.4,BL7,
2018,390000,390LEA,42.7,WH7,
2018,390000,390LEA,5.6,ELS,
2018,390000,390LEA,57.9,EDS,
2018,390000,390LEA,5,AM7,2
2018,390000,390LEA,5,AS7,2
2018,390000,390LEA,5,MU7,2
2018,390000,390LEA,5,PI7,2
2018,39A000,390LEA,10.3,BL7,
2018,39A000,390LEA,10.6,SWD,
2018,39A000,390LEA,5.4,MU7,
2018,39A000,390LEA,5,AM7,2
2018,39A000,390LEA,5,AS7,2
2018,39A000,390LEA,5,EDS,2
2018,39A000,390LEA,5,ELS,2
2018,39A000,390LEA,5,PI7,2
2018,39A000,390LEA,6.4,HI7,
2018,39A000,390LEA,76.5,WH7,
2018,39B000,390LEA,10.3,BL7,
2018,39B000,390LEA,5,AM7,2
2018,39B000,390LEA,5,AS7,2
2018,39B000,390LEA,5,EDS,2
2018,39B000,390LEA,5,ELS,2
2018,39B000,390LEA,5,HI7,2
2018,39B000,390LEA,5,MU7,2
2018,39B000,390LEA,5,PI7,2
2018,39B000,390LEA,5,SWD,2
2018,39B000,390LEA,81.3,WH7,
2018,410000,410LEA,13.5,SWD,
2018,410000,410LEA,15.9,HI7,
2018,410000,410LEA,31.9,WH7,
2018,410000,410LEA,40.9,BL7,
2018,410000,410LEA,47.1,EDS,
2018,410000,410LEA,5,AM7,2
2018,410000,410LEA,5,MU7,2
2018,410000,410LEA,5,PI7,2
2018,410000,410LEA,6.5,AS7,
2018,410000,410LEA,8.6,ELS,
2018,41B000,410LEA,12,AS7,
2018,41B000,410LEA,5.1,HI7,
2018,41B000,410LEA,5.7,SWD,
2018,41B000,410LEA,5,AM7,2
2018,41B000,410LEA,5,EDS,2
2018,41B000,410LEA,5,ELS,2
2018,41B000,410LEA,5,MU7,2
2018,41B000,410LEA,5,PI7,2
2018,41B000,410LEA,70.7,WH7,
2018,41B000,410LEA,9.9,BL7,
2018,41C000,410LEA,10.8,SWD,
2018,41C000,410LEA,49.6,EDS,
2018,41C000,410LEA,5.8,HI7,
2018,41C000,410LEA,5,AM7,2
2018,41C000,410LEA,5,AS7,2
2018,41C000,410LEA,5,ELS,2
2018,41C000,410LEA,5,MU7,2
2018,41C000,410LEA,5,PI7,2
2018,41C000,410LEA,5,WH7,2
2018,41C000,410LEA,88.8,BL7,
2018,41D000,410LEA,10,SWD,
2018,41D000,410LEA,26,BL7,
2018,41D000,410LEA,47.8,WH7,
2018,41D000,410LEA,5,AM7,2
2018,41D000,410LEA,5,EDS,2
2018,41D000,410LEA,5,ELS,2
2018,41D000,410LEA,5,PI7,2
2018,41D000,410LEA,8.3,MU7,
2018,41D000,410LEA,8.6,HI7,
2018,41D000,410LEA,8.7,AS7,
2018,41F000,410LEA,14.4,WH7,
2018,41F000,410LEA,16,HI7,
2018,41F000,410LEA,5.4,MU7,
2018,41F000,410LEA,58.8,BL7,
2018,41F000,410LEA,58.8,EDS,
2018,41F000,410LEA,5,AM7,2
2018,41F000,410LEA,5,AS7,2
2018,41F000,410LEA,5,PI7,2
2018,41F000,410LEA,8.1,ELS,
2018,41F000,410LEA,9.5,SWD,
2018,41G000,410LEA,10.5,BL7,
2018,41G000,410LEA,5,AM7,2
2018,41G000,410LEA,5,AS7,2
2018,41G000,410LEA,5,EDS,2
2018,41G000,410LEA,5,ELS,2
2018,41G000,410LEA,5,HI7,2
2018,41G000,410LEA,5,PI7,2
2018,41G000,410LEA,6.1,MU7,
2018,41G000,410LEA,75.4,WH7,
2018,41G000,410LEA,8.8,SWD,
2018,41H000,410LEA,53,EDS,
2018,41H000,410LEA,5,AM7,2
2018,41H000,410LEA,5,AS7,2
2018,41H000,410LEA,5,ELS,2
2018,41H000,410LEA,5,MU7,
2018,41H000,410LEA,5,PI7,2
2018,41H000,410LEA,5,WH7,2
2018,41H000,410LEA,6.6,HI7,
2018,41H000,410LEA,87.3,BL7,
2018,41H000,410LEA,8.9,SWD,
2018,41J000,410LEA,10.7,BL7,
2018,41J000,410LEA,12.9,AS7,
2018,41J000,410LEA,14.1,EDS,
2018,41J000,410LEA,5,AM7,2
2018,41J000,410LEA,5,ELS,2
2018,41J000,410LEA,5,MU7,2
2018,41J000,410LEA,5,PI7,2
2018,41J000,410LEA,67.2,WH7,
2018,41J000,410LEA,7.3,SWD,
2018,41J000,410LEA,7.4,HI7,
2018,41K000,410LEA,13,SWD,
2018,41K000,410LEA,37.3,BL7,
2018,41K000,410LEA,46.6,WH7,
2018,41K000,410LEA,5.6,HI7,
2018,41K000,410LEA,5,AM7,2
2018,41K000,410LEA,5,AS7,2
2018,41K000,410LEA,5,EDS,2
2018,41K000,410LEA,5,ELS,2
2018,41K000,410LEA,5,PI7,2
2018,41K000,410LEA,9.5,MU7,
2018,41L000,410LEA,12.6,HI7,
2018,41L000,410LEA,5,AM7,2
2018,41L000,410LEA,5,AS7,2
2018,41L000,410LEA,5,MU7,2
2018,41L000,410LEA,5,PI7,2
2018,41L000,410LEA,5,SWD,2
2018,41L000,410LEA,6.8,WH7,
2018,41L000,410LEA,70.1,EDS,
2018,41L000,410LEA,73.1,BL7,
2018,41L000,410LEA,9.4,ELS,
2018,420000,420LEA,14.5,SWD,
2018,420000,420LEA,5,AS7,2
2018,420000,420LEA,5,ELS,2
2018,420000,420LEA,5,HI7,2
2018,420000,420LEA,5,MU7,2
2018,420000,420LEA,5,PI7,2
2018,420000,420LEA,5,WH7,2
2018,420000,420LEA,6.5,AM7,
2018,420000,420LEA,67.6,EDS,
2018,420000,420LEA,83,BL7,
2018,42A000,420LEA,10.2,SWD,
2018,42A000,420LEA,59.5,EDS,
2018,42A000,420LEA,5,AM7,2
2018,42A000,420LEA,5,AS7,2
2018,42A000,420LEA,5,ELS,2
2018,42A000,420LEA,5,HI7,2
2018,42A000,420LEA,5,MU7,2
2018,42A000,420LEA,5,PI7,2
2018,42A000,420LEA,5,WH7,2
2018,42A000,420LEA,86.7,BL7,
2018,430000,430LEA,10.7,SWD,
2018,430000,430LEA,21.1,HI7,
2018,430000,430LEA,24.4,BL7,
2018,430000,430LEA,46.4,WH7,
2018,430000,430LEA,52.3,EDS,
2018,430000,430LEA,5,AM7,2
2018,430000,430LEA,5,AS7,2
2018,430000,430LEA,5,PI7,2
2018,430000,430LEA,6.3,MU7,
2018,430000,430LEA,6.6,ELS,
2018,43C000,430LEA,11.8,BL7,
2018,43C000,430LEA,13.2,HI7,
2018,43C000,430LEA,5,AM7,2
2018,43C000,430LEA,5,AS7,2
2018,43C000,430LEA,5,EDS,2
2018,43C000,430LEA,5,ELS,2
2018,43C000,430LEA,5,PI7,2
2018,43C000,430LEA,64.2,WH7,
2018,43C000,430LEA,7.1,SWD,
2018,43C000,430LEA,8.5,MU7,
2018,440000,440LEA,16.9,SWD,
2018,440000,440LEA,49.3,EDS,
2018,440000,440LEA,5,AM7,2
2018,440000,440LEA,5,AS7,2
2018,440000,440LEA,5,BL7,2
2018,440000,440LEA,5,ELS,2
2018,440000,440LEA,5,MU7,2
2018,440000,440LEA,5,PI7,2
2018,440000,440LEA,8.4,HI7,
2018,440000,440LEA,86.2,WH7,
2018,44A000,440LEA,12.9,SWD,
2018,44A000,440LEA,5,AM7,2
2018,44A000,440LEA,5,AS7,2
2018,44A000,440LEA,5,BL7,2
2018,44A000,440LEA,5,EDS,2
2018,44A000,440LEA,5,ELS,2
2018,44A000,440LEA,5,HI7,2
2018,44A000,440LEA,5,MU7,2
2018,44A000,440LEA,5,PI7,2
2018,44A000,440LEA,90.6,WH7,
2018,450000,450LEA,13.5,SWD,
2018,450000,450LEA,24.3,HI7,
2018,450000,450LEA,50,EDS,
2018,450000,450LEA,5,AM7,2
2018,450000,450LEA,5,AS7,2
2018,450000,450LEA,5,BL7,2
2018,450000,450LEA,5,MU7,2
2018,450000,450LEA,5,PI7,2
2018,450000,450LEA,65.3,WH7,
2018,450000,450LEA,9.2,ELS,
2018,45A000,450LEA,20.6,SWD,
2018,45A000,450LEA,5,AM7,2
2018,45A000,450LEA,5,AS7,2
2018,45A000,450LEA,5,BL7,2
2018,45A000,450LEA,5,EDS,2
2018,45A000,450LEA,5,ELS,2
2018,45A000,450LEA,5,MU7,2
2018,45A000,450LEA,5,PI7,2
2018,45A000,450LEA,7,HI7,
2018,45A000,450LEA,86.4,WH7,
2018,45B000,450LEA,5,AM7,2
2018,45B000,450LEA,5,AS7,2
2018,45B000,450LEA,5,BL7,2
2018,45B000,450LEA,5,EDS,2
2018,45B000,450LEA,5,ELS,2
2018,45B000,450LEA,5,HI7,2
2018,45B000,450LEA,5,PI7,2
2018,45B000,450LEA,5,SWD,2
2018,45B000,450LEA,7.2,MU7,
2018,45B000,450LEA,86.1,WH7,
2018,490000,490LEA,10.3,SWD,
2018,490000,490LEA,13.5,HI7,
2018,490000,490LEA,14.4,BL7,
2018,490000,490LEA,40.5,EDS,
2018,490000,490LEA,5.2,ELS,
2018,490000,490LEA,5,AM7,2
2018,490000,490LEA,5,AS7,2
2018,490000,490LEA,5,MU7,2
2018,490000,490LEA,5,PI7,2
2018,490000,490LEA,65.3,WH7,
2018,49B000,490LEA,12.5,SWD,
2018,49B000,490LEA,5,AM7,2
2018,49B000,490LEA,5,AS7,2
2018,49B000,490LEA,5,EDS,2
2018,49B000,490LEA,5,ELS,2
2018,49B000,490LEA,5,PI7,2
2018,49B000,490LEA,6.5,MU7,
2018,49B000,490LEA,75.7,WH7,
2018,49B000,490LEA,8.2,HI7,
2018,49B000,490LEA,8.6,BL7,
2018,49D000,490LEA,26,SWD,
2018,49D000,490LEA,5.2,MU7,
2018,49D000,490LEA,58.3,EDS,
2018,49D000,490LEA,5,AM7,2
2018,49D000,490LEA,5,AS7,2
2018,49D000,490LEA,5,ELS,2
2018,49D000,490LEA,5,HI7,2
2018,49D000,490LEA,5,PI7,2
2018,49D000,490LEA,5,WH7,2
2018,49D000,490LEA,88.5,BL7,
2018,49E000,490LEA,5,AM7,2
2018,49E000,490LEA,5,AS7,2
2018,49E000,490LEA,5,BL7,2
2018,49E000,490LEA,5,EDS,2
2018,49E000,490LEA,5,ELS,2
2018,49E000,490LEA,5,HI7,2
2018,49E000,490LEA,5,MU7,2
2018,49E000,490LEA,5,PI7,2
2018,49E000,490LEA,86.8,WH7,
2018,49E000,490LEA,9.2,SWD,
2018,49F000,490LEA,11,SWD,
2018,49F000,490LEA,5,AM7,2
2018,49F000,490LEA,5,BL7,
2018,49F000,490LEA,5,ELS,2
2018,49F000,490LEA,5,PI7,2
2018,49F000,490LEA,70.3,WH7,
2018,49F000,490LEA,7,AS7,
2018,49F000,490LEA,8.2,MU7,
2018,49F000,490LEA,8.3,EDS,
2018,49F000,490LEA,8.8,HI7,
2018,49G000,490LEA,37,EDS,
2018,49G000,490LEA,5,AM7,2
2018,49G000,490LEA,5,AS7,2
2018,49G000,490LEA,5,ELS,2
2018,49G000,490LEA,5,PI7,2
2018,49G000,490LEA,6.7,SWD,
2018,49G000,490LEA,73.7,WH7,
2018,49G000,490LEA,7.3,MU7,
2018,49G000,490LEA,8.7,BL7,
2018,49G000,490LEA,9.7,HI7,
2018,500000,500LEA,13.4,SWD,
2018,500000,500LEA,14.5,HI7,
2018,500000,500LEA,47.9,EDS,
2018,500000,500LEA,5,AS7,2
2018,500000,500LEA,5,BL7,2
2018,500000,500LEA,5,ELS,2
2018,500000,500LEA,5,MU7,2
2018,500000,500LEA,5,PI7,2
2018,500000,500LEA,71.9,WH7,
2018,500000,500LEA,7.4,AM7,
2018,50A000,500LEA,10.5,ELS,
2018,50A000,500LEA,16.8,HI7,
2018,50A000,500LEA,5,AM7,2
2018,50A000,500LEA,5,AS7,2
2018,50A000,500LEA,5,BL7,2
2018,50A000,500LEA,5,EDS,2
2018,50A000,500LEA,5,MU7,2
2018,50A000,500LEA,5,PI7,2
2018,50A000,500LEA,80.7,WH7,
2018,50A000,500LEA,9.7,SWD,
2018,50Z000,500LEA,11.8,MU7,
2018,50Z000,500LEA,19.6,SWD,
2018,50Z000,500LEA,37.3,EDS,
2018,50Z000,500LEA,5,AM7,2
2018,50Z000,500LEA,5,AS7,2
2018,50Z000,500LEA,5,BL7,2
2018,50Z000,500LEA,5,ELS,2
2018,50Z000,500LEA,5,HI7,2
2018,50Z000,500LEA,5,PI7,2
2018,50Z000,500LEA,82.4,WH7,
2018,510000,510LEA,12,SWD,
2018,510000,510LEA,16.2,BL7,
2018,510000,510LEA,24,HI7,
2018,510000,510LEA,42.9,EDS,
2018,510000,510LEA,54.9,WH7,
2018,510000,510LEA,5,AM7,2
2018,510000,510LEA,5,AS7,2
2018,510000,510LEA,5,MU7,2
2018,510000,510LEA,5,PI7,2
2018,510000,510LEA,8.1,ELS,
2018,51A000,510LEA,10.2,HI7,
2018,51A000,510LEA,11.2,SWD,
2018,51A000,510LEA,13.3,BL7,
2018,51A000,510LEA,5,AM7,2
2018,51A000,510LEA,5,AS7,2
2018,51A000,510LEA,5,EDS,2
2018,51A000,510LEA,5,ELS,2
2018,51A000,510LEA,5,PI7,2
2018,51A000,510LEA,68.3,WH7,
2018,51A000,510LEA,7,MU7,
2018,540000,540LEA,14.3,HI7,
2018,540000,540LEA,15.4,SWD,
2018,540000,540LEA,34.2,WH7,
2018,540000,540LEA,47.2,BL7,
2018,540000,540LEA,49.9,EDS,
2018,540000,540LEA,5,AM7,2
2018,540000,540LEA,5,AS7,2
2018,540000,540LEA,5,ELS,2
2018,540000,540LEA,5,MU7,2
2018,540000,540LEA,5,PI7,2
2018,54A000,540LEA,15.2,SWD,
2018,54A000,540LEA,5,AM7,2
2018,54A000,540LEA,5,AS7,2
2018,54A000,540LEA,5,ELS,2
2018,54A000,540LEA,5,HI7,2
2018,54A000,540LEA,5,MU7,2
2018,54A000,540LEA,5,PI7,2
2018,54A000,540LEA,5,WH7,2
2018,54A000,540LEA,76.3,EDS,
2018,54A000,540LEA,94.9,BL7,
2018,550000,550LEA,11.4,HI7,
2018,550000,550LEA,13.3,SWD,
2018,550000,550LEA,44.1,EDS,
2018,550000,550LEA,5,AM7,2
2018,550000,550LEA,5,AS7,2
2018,550000,550LEA,5,ELS,2
2018,550000,550LEA,5,MU7,2
2018,550000,550LEA,5,PI7,2
2018,550000,550LEA,6.2,BL7,
2018,550000,550LEA,77.1,WH7,
2018,55A000,550LEA,5,AM7,2
2018,55A000,550LEA,5,AS7,2
2018,55A000,550LEA,5,BL7,2
2018,55A000,550LEA,5,EDS,2
2018,55A000,550LEA,5,ELS,2
2018,55A000,550LEA,5,MU7,2
2018,55A000,550LEA,5,PI7,2
2018,55A000,550LEA,7.5,SWD,
2018,55A000,550LEA,82.5,WH7,
2018,55A000,550LEA,8.9,HI7,
2018,580000,580LEA,16.7,SWD,
2018,580000,580LEA,37.1,WH7,
2018,580000,580LEA,49,EDS,
2018,580000,580LEA,50.2,BL7,
2018,580000,580LEA,5,AM7,2
2018,580000,580LEA,5,AS7,2
2018,580000,580LEA,5,ELS,2
2018,580000,580LEA,5,MU7,2
2018,580000,580LEA,5,PI7,2
2018,580000,580LEA,8.7,HI7,
2018,58B000,580LEA,10.4,SWD,
2018,58B000,580LEA,5,AM7,2
2018,58B000,580LEA,5,AS7,2
2018,58B000,580LEA,5,BL7,2
2018,58B000,580LEA,5,EDS,2
2018,58B000,580LEA,5,ELS,2
2018,58B000,580LEA,5,HI7,2
2018,58B000,580LEA,5,MU7,2
2018,58B000,580LEA,5,PI7,2
2018,58B000,580LEA,94.9,WH7,
2018,600000,600LEA,11.2,ELS,
2018,600000,600LEA,24.5,HI7,
2018,600000,600LEA,27.7,WH7,
2018,600000,600LEA,35.6,EDS,
2018,600000,600LEA,37.7,BL7,
2018,600000,600LEA,5,AM7,2
2018,600000,600LEA,5,MU7,2
2018,600000,600LEA,5,PI7,2
2018,600000,600LEA,7.1,AS7,
2018,600000,600LEA,8.7,SWD,
2018,60B000,600LEA,5,AM7,2
2018,60B000,600LEA,5,AS7,2
