year,agency_code,career_cluster,num_concentrators
2019,600466,HLTH,2
2019,600466,HOSP,23
2019,600466,INFO,11
2019,600466,MRKT,6
2019,600466,STEM,7
2019,600466,TRAN,10
2019,600480,AGNR,2
2019,600480,AAVC,13
2019,600480,BMA,68
2019,600480,FINA,3
2019,600480,HOSP,47
2019,600480,HUMA,11
2019,600480,INFO,24
2019,600480,MANU,12
2019,600480,MRKT,69
2019,600480,TRAN,13
2019,600482,AAVC,11
2019,600482,MANU,9
2019,600482,MRKT,1
2019,600482,STEM,1
2019,600490,AGNR,1
2019,600490,ARCH,11
2019,600490,AAVC,21
2019,600490,BMA,54
2019,600490,FINA,17
2019,600490,HLTH,64
2019,600490,HOSP,18
2019,600490,INFO,48
2019,600490,MANU,9
2019,600490,MRKT,17
2019,600490,STEM,119
2019,600496,AAVC,19
2019,600496,BMA,1
2019,600496,HLTH,128
2019,600496,INFO,87
2019,600496,STEM,88
2019,600498,BMA,8
2019,600498,HLTH,1
2019,600498,HOSP,13
2019,600498,MRKT,8
2019,600499,ARCH,1
2019,600499,AAVC,1
2019,600499,BMA,3
2019,600499,INFO,1
2019,600499,MRKT,1
2019,600508,AGNR,4
2019,600508,ARCH,5
2019,600508,BMA,5
2019,600508,HLTH,3
2019,600508,HOSP,12
2019,600508,INFO,37
2019,600508,MRKT,3
2019,600508,STEM,16
2019,600508,TRAN,7
2019,600535,ARCH,9
2019,600535,AAVC,15
2019,600535,BMA,22
2019,600535,FINA,11
2019,600535,HLTH,11
2019,600535,HOSP,31
2019,600535,INFO,11
2019,600535,MANU,8
2019,600535,MRKT,10
2019,600535,STEM,13
2019,600535,TRAN,11
2019,600567,STEM,74
2019,600576,ARCH,2
2019,600576,AAVC,10
2019,600576,BMA,4
2019,600576,HLTH,26
2019,600576,HOSP,20
2019,600576,HUMA,7
2019,600576,INFO,3
2019,600576,MANU,9
2019,600576,MRKT,5
2019,600576,STEM,3
2019,600576,TRAN,1
2019,600579,AGNR,3
2019,600579,ARCH,3
2019,600579,AAVC,35
2019,600579,BMA,12
2019,600579,HOSP,45
2019,600579,HUMA,13
2019,600579,INFO,4
2019,600579,MRKT,12
2019,600579,STEM,6
2019,600579,TRAN,1
2019,600592,AGNR,1
2019,600592,AAVC,4
2019,600592,BMA,12
2019,600592,HLTH,2
2019,600592,HOSP,5
2019,600592,INFO,18
2019,600592,MRKT,19
2019,600592,STEM,31
2019,600592,TRAN,4
2019,600594,BMA,1
2019,600594,HLTH,2
2019,600594,INFO,1
2019,600594,MRKT,1
2019,600594,STEM,1
2019,610332,HLTH,1
2019,610334,AGNR,23
2019,610334,ARCH,9
2019,610334,BMA,18
2019,610334,FINA,6
2019,610334,HLTH,30
2019,610334,HOSP,12
2019,610334,HUMA,1
2019,610334,INFO,10
2019,610334,LAW,1
2019,610334,MANU,28
2019,610334,MRKT,3
2019,610334,STEM,11
2019,610334,TRAN,10
2019,620310,AGNR,1
2019,620310,HOSP,1
2019,620310,HUMA,1
2019,620310,STEM,1
2019,620310,TRAN,1
2019,620316,AGNR,17
2019,620316,ARCH,15
2019,620316,HLTH,18
2019,620316,HOSP,4
2019,620316,INFO,6
2019,620316,LAW,9
2019,620316,MANU,8
2019,620316,STEM,1
2019,620316,TRAN,15
2019,620340,AGNR,18
2019,620340,ARCH,2
2019,620340,FINA,1
2019,620340,HLTH,22
2019,620340,HOSP,4
2019,620340,HUMA,1
2019,620340,INFO,2
2019,620340,LAW,9
2019,620340,MANU,4
2019,620340,STEM,7
2019,620340,TRAN,5
2019,630330,AGNR,1
2019,630330,AAVC,2
2019,630330,HLTH,1
2019,630330,HOSP,2
2019,630330,MANU,1
2019,630330,TRAN,1
2019,630332,AGNR,37
2019,630332,BMA,3
2019,630332,HLTH,32
2019,630332,HOSP,8
2019,630332,TRAN,18
2019,630336,AGNR,43
2019,630336,ARCH,26
2019,630336,AAVC,7
2019,630336,BMA,8
2019,630336,EDUC,1
2019,630336,HLTH,35
2019,630336,HOSP,26
2019,630336,INFO,11
2019,630336,MANU,7
2019,630336,MRKT,5
2019,630336,STEM,3
2019,630336,TRAN,14
2019,630360,AGNR,41
2019,630360,ARCH,6
2019,630360,AAVC,14
2019,630360,BMA,12
2019,630360,HLTH,30
2019,630360,HOSP,32
2019,630360,INFO,11
2019,630360,MRKT,7
2019,630360,STEM,16
2019,630360,TRAN,12
2019,640340,ARCH,1
2019,640340,AAVC,1
2019,640340,HUMA,1
2019,640340,INFO,1
2019,640346,AGNR,16
2019,640346,ARCH,22
2019,640346,AAVC,5
2019,640346,BMA,2
2019,640346,HLTH,26
2019,640346,HOSP,28
2019,640346,HUMA,15
2019,640346,INFO,6
2019,640346,LAW,4
2019,640346,MANU,4
2019,640346,MRKT,1
2019,640346,TRAN,10
2019,640347,BMA,2
2019,640347,LAW,2
2019,640350,AGNR,29
2019,640350,ARCH,32
2019,640350,BMA,2
2019,640350,HLTH,19
2019,640350,HOSP,54
2019,640350,HUMA,8
2019,640350,INFO,11
2019,640350,LAW,1
2019,640350,MANU,6
2019,640350,STEM,3
2019,640350,TRAN,1
2019,640361,AGNR,9
2019,640361,ARCH,10
2019,640361,AAVC,16
2019,640361,BMA,20
2019,640361,EDUC,4
2019,640361,HLTH,4
2019,640361,HOSP,22
2019,640361,HUMA,24
2019,640361,INFO,16
2019,640361,LAW,16
2019,640361,MANU,3
2019,640361,MRKT,7
2019,640361,STEM,21
2019,640361,TRAN,5
2019,640364,AGNR,42
2019,640364,BMA,7
2019,640364,HLTH,27
2019,640364,HOSP,1
2019,640364,TRAN,15
2019,650326,AGNR,4
2019,650326,ARCH,20
2019,650326,AAVC,13
2019,650326,HLTH,29
2019,650326,HOSP,31
2019,650326,HUMA,7
2019,650326,INFO,27
2019,650326,STEM,16
2019,650327,AGNR,1
2019,650327,ARCH,6
2019,650327,AAVC,42
2019,650327,BMA,10
2019,650327,HLTH,26
2019,650327,HOSP,25
2019,650327,HUMA,6
2019,650327,INFO,33
2019,650327,MRKT,5
2019,650327,STEM,34
2019,650342,AGNR,12
2019,650342,ARCH,17
2019,650342,AAVC,11
2019,650342,BMA,11
2019,650342,HLTH,10
2019,650342,HOSP,34
2019,650342,HUMA,1
2019,650342,INFO,26
2019,650342,MANU,1
2019,650342,MRKT,5
2019,650342,STEM,13
2019,650352,AGNR,18
2019,650352,ARCH,9
2019,650352,AAVC,13
2019,650352,BMA,7
2019,650352,HLTH,2
2019,650352,HOSP,16
2019,650352,HUMA,9
2019,650352,INFO,5
2019,650352,MRKT,1
2019,650352,STEM,11
2019,650352,TRAN,3
2019,650354,HOSP,1
2019,650355,ARCH,1
2019,650355,FINA,1
2019,650355,STEM,2
2019,650394,ARCH,3
2019,650394,AAVC,10
2019,650394,BMA,10
2019,650394,EDUC,1
2019,650394,FINA,1
2019,650394,HUMA,5
2019,650394,INFO,2
2019,650394,STEM,1
2019,660336,AGNR,11
2019,660336,AAVC,1
2019,660336,BMA,2
2019,660336,HOSP,15
2019,660336,HUMA,3
2019,660336,INFO,5
2019,660336,MANU,7
2019,660336,STEM,2
2019,660400,ARCH,8
2019,660400,HLTH,1
2019,660400,MANU,1
2019,660400,TRAN,1
2019,670320,AGNR,36
2019,670320,ARCH,35
2019,670320,AAVC,4
2019,670320,BMA,4
2019,670320,HLTH,20
2019,670320,HOSP,13
2019,670320,INFO,18
2019,670324,AGNR,107
2019,670324,ARCH,51
2019,670324,AAVC,2
2019,670324,BMA,18
2019,670324,HLTH,58
2019,670324,HOSP,64
2019,670324,HUMA,1
2019,670324,INFO,14
2019,670324,MANU,1
2019,670324,MRKT,2
2019,670324,STEM,13
2019,670333,AGNR,25
2019,670333,AAVC,30
2019,670333,BMA,7
2019,670333,HLTH,46
2019,670333,HOSP,27
2019,670333,INFO,27
2019,670333,STEM,39
2019,670340,AGNR,90
2019,670340,ARCH,29
2019,670340,AAVC,11
2019,670340,BMA,13
2019,670340,HLTH,42
2019,670340,HOSP,36
2019,670340,INFO,23
2019,670340,STEM,16
2019,670344,AGNR,46
2019,670344,ARCH,24
2019,670344,BMA,4
2019,670344,HLTH,2
2019,670344,HOSP,32
2019,670344,INFO,12
2019,670344,LAW,18
2019,670344,TRAN,21
2019,670352,AGNR,43
2019,670352,ARCH,36
2019,670352,AAVC,44
2019,670352,BMA,14
2019,670352,HLTH,61
2019,670352,HOSP,53
2019,670352,HUMA,1
2019,670352,INFO,9
2019,670352,MANU,12
2019,670352,MRKT,4
2019,670352,STEM,23
2019,670364,AGNR,65
2019,670364,ARCH,29
2019,670364,AAVC,9
2019,670364,HOSP,43
2019,670364,INFO,15
2019,670364,STEM,20
2019,680310,AGNR,29
2019,680310,ARCH,23
2019,680310,AAVC,15
2019,680310,BMA,1
2019,680310,FINA,4
2019,680310,HLTH,16
2019,680310,HOSP,10
2019,680310,HUMA,1
2019,680310,INFO,5
2019,680310,MANU,11
2019,680310,MRKT,1
2019,680332,AGNR,89
2019,680332,ARCH,13
2019,680332,AAVC,9
2019,680332,BMA,2
2019,680332,HOSP,14
2019,680332,HUMA,3
2019,680332,INFO,15
2019,680332,LAW,4
2019,680332,MANU,1
2019,680332,MRKT,1
2019,680332,STEM,4
2019,680335,AGNR,1
2019,681305,ARCH,2
2019,681305,AAVC,10
2019,681305,INFO,8
2019,681305,MANU,1
2019,681305,MRKT,2
2019,681305,STEM,17
2019,681308,AGNR,5
2019,681308,ARCH,4
2019,681308,AAVC,7
2019,681308,HLTH,24
2019,681308,HOSP,6
2019,681308,INFO,16
2019,681308,LAW,4
2019,681308,MRKT,1
2019,681308,STEM,4
2019,681308,TRAN,3
2019,681314,AGNR,1
2019,681314,ARCH,1
2019,681314,AAVC,1
2019,681314,BMA,1
2019,681314,HLTH,30
2019,681314,HOSP,2
2019,681314,LAW,1
2019,681314,MRKT,2
2019,681314,STEM,31
2019,681338,BMA,1
2019,690320,AGNR,19
2019,690320,ARCH,16
2019,690320,HLTH,14
2019,690320,HOSP,6
2019,690320,HUMA,4
2019,690320,INFO,5
2019,690320,LAW,1
2019,690320,STEM,8
2019,700317,AGNR,48
2019,700317,BMA,16
2019,700317,HLTH,20
2019,700317,HOSP,1
2019,700317,MANU,2
2019,700317,MRKT,2
2019,700317,STEM,8
2019,700317,TRAN,4
2019,700319,AGNR,58
2019,700319,ARCH,18
2019,700319,BMA,18
2019,700319,FINA,4
2019,700319,HLTH,2
2019,700319,HOSP,13
2019,700319,INFO,1
2019,700319,LAW,19
2019,700319,MANU,1
2019,700319,MRKT,12
2019,700319,STEM,1
2019,710321,AGNR,79
2019,710321,ARCH,49
2019,710321,HLTH,9
2019,710321,HOSP,13
2019,710321,HUMA,1
2019,710321,STEM,3
2019,710326,AGNR,13
2019,710326,ARCH,45
2019,710326,BMA,9
2019,710326,HLTH,52
2019,710326,HOSP,1
2019,710326,MRKT,1
2019,710327,AAVC,1
2019,710327,BMA,1
2019,710327,EDUC,1
2019,710327,HLTH,1
2019,710327,HUMA,1
2019,710342,AGNR,19
2019,710342,ARCH,21
2019,710342,AAVC,9
2019,710342,BMA,10
2019,710342,HLTH,41
2019,710342,HOSP,63
2019,710342,HUMA,3
2019,710342,INFO,1
2019,710342,MANU,5
2019,710342,MRKT,11
2019,710342,STEM,21
2019,710342,TRAN,1
2019,720316,AGNR,10
2019,720316,ARCH,1
2019,720316,AAVC,9
2019,720316,BMA,9
2019,720316,HLTH,14
2019,720316,HOSP,1
2019,720316,INFO,15
2019,720316,LAW,7
2019,720316,MANU,2
2019,720316,TRAN,4
2019,730352,AGNR,68
2019,730352,ARCH,62
2019,730352,AAVC,12
2019,730352,BMA,11
2019,730352,EDUC,2
2019,730352,HLTH,35
2019,730352,HOSP,52
2019,730352,HUMA,7
2019,730352,INFO,6
2019,730352,LAW,7
2019,730352,MANU,9
2019,730352,MRKT,14
2019,730352,STEM,7
2019,730352,TRAN,6
2019,740309,AGNR,52
2019,740309,ARCH,9
2019,740309,BMA,7
2019,740309,HLTH,32
2019,740309,HOSP,25
2019,740309,INFO,8
2019,740309,MRKT,1
2019,740309,TRAN,13
2019,740333,AGNR,21
2019,740333,ARCH,55
2019,740333,AAVC,1
2019,740333,BMA,21
2019,740333,HLTH,77
2019,740333,HOSP,30
2019,740333,HUMA,3
2019,740333,INFO,51
2019,740333,LAW,8
2019,740333,MRKT,2
2019,740333,TRAN,18
2019,740344,AGNR,19
2019,740344,ARCH,13
2019,740344,AAVC,3
2019,740344,BMA,4
2019,740344,HLTH,31
2019,740344,HOSP,15
2019,740344,HUMA,4
2019,740344,INFO,7
2019,740344,MANU,11
2019,740344,MRKT,1
2019,740344,TRAN,8
2019,740366,AGNR,16
2019,740366,ARCH,30
2019,740366,AAVC,11
2019,740366,BMA,6
2019,740366,HLTH,23
2019,740366,HOSP,52
2019,740366,HUMA,10
2019,740366,INFO,10
2019,740366,MANU,8
2019,740366,MRKT,5
2019,740366,STEM,6
2019,740366,TRAN,6
2019,740374,AGNR,48
2019,740374,ARCH,30
2019,740374,BMA,6
2019,740374,HLTH,34
2019,740374,HOSP,33
2019,740374,HUMA,3
2019,740374,INFO,8
2019,740374,LAW,1
2019,740374,MANU,2
2019,740388,AGNR,21
2019,740388,ARCH,39
2019,740388,AAVC,27
2019,740388,BMA,6
2019,740388,HLTH,86
2019,740388,HOSP,95
2019,740388,HUMA,4
2019,740388,INFO,23
2019,740388,MANU,5
2019,740388,MRKT,2
2019,740388,TRAN,11
2019,740500,LAW,2
2019,750317,ARCH,1
2019,750318,AGNR,46
2019,750318,ARCH,28
2019,750318,HLTH,28
2019,750318,HOSP,16
2019,750318,INFO,3
2019,750318,LAW,8
2019,750318,MANU,2
2019,750318,STEM,3
2019,760318,AGNR,36
2019,760318,ARCH,18
2019,760318,AAVC,3
2019,760318,BMA,6
2019,760318,HLTH,13
2019,760318,HOSP,2
2019,760318,HUMA,5
2019,760318,INFO,9
2019,760318,MANU,3
2019,760318,STEM,1
2019,760339,AGNR,39
2019,760339,ARCH,44
2019,760339,BMA,30
2019,760339,HLTH,34
2019,760339,HOSP,9
2019,760339,HUMA,1
2019,760339,INFO,18
2019,760339,LAW,1
2019,760339,MANU,2
2019,760339,MRKT,1
2019,760348,AGNR,28
2019,760348,HLTH,29
2019,760348,HOSP,10
2019,760348,HUMA,25
2019,760348,INFO,8
2019,760348,LAW,1
2019,760348,MANU,29
2019,760348,MRKT,4
2019,760348,STEM,3
2019,760348,TRAN,27
2019,760354,AAVC,2
2019,760354,BMA,4
2019,760354,MANU,1
2019,760358,AGNR,38
2019,760358,ARCH,41
2019,760358,BMA,7
2019,760358,HLTH,35
2019,760358,HOSP,22
2019,760358,HUMA,10
2019,760358,INFO,9
2019,760358,LAW,4
2019,760358,MANU,2
2019,760358,TRAN,2
2019,760380,AGNR,52
2019,760380,ARCH,7
2019,760380,AAVC,1
2019,760380,BMA,10
2019,760380,EDUC,7
2019,760380,HLTH,22
2019,760380,HOSP,31
2019,760380,INFO,4
2019,760380,MRKT,3
2019,760388,AGNR,21
2019,760388,ARCH,12
2019,760388,BMA,8
2019,760388,HLTH,44
2019,760388,HOSP,18
2019,760388,HUMA,17
2019,760388,INFO,9
2019,760388,MANU,2
2019,760388,MRKT,4
2019,760388,TRAN,26
2019,761304,AGNR,18
2019,761304,ARCH,2
2019,761304,AAVC,21
2019,761304,BMA,6
2019,761304,FINA,2
2019,761304,HLTH,50
2019,761304,HOSP,23
2019,761304,HUMA,6
2019,761304,INFO,11
2019,761304,LAW,6
2019,761304,MANU,8
2019,761304,MRKT,7
2019,761304,STEM,21
2019,761304,TRAN,9
2019,770342,BMA,2
2019,770342,HOSP,1
2019,770342,TRAN,2
2019,770348,AGNR,16
2019,770348,ARCH,33
2019,770348,AAVC,10
2019,770348,BMA,32
2019,770348,FINA,13
2019,770348,HLTH,86
2019,770348,HOSP,76
2019,770348,INFO,38
2019,770348,LAW,19
2019,770348,MANU,15
2019,770348,MRKT,14
2019,770348,STEM,20
2019,770348,TRAN,20
2019,770349,BMA,5
2019,770349,EDUC,1
2019,770349,FINA,1
2019,770349,HLTH,1
2019,770349,HUMA,1
2019,770349,LAW,2
2019,770349,MANU,1
2019,770349,STEM,2
2019,780325,AGNR,21
2019,780325,ARCH,5
2019,780325,AAVC,1
2019,780325,BMA,52
2019,780325,FINA,14
2019,780325,HLTH,36
2019,780325,INFO,3
2019,780325,LAW,4
2019,780325,MANU,2
2019,780325,MRKT,5
2019,780342,AGNR,109
2019,780342,ARCH,3
2019,780342,AAVC,18
2019,780342,BMA,37
2019,780342,HLTH,88
2019,780342,HOSP,64
2019,780342,HUMA,1
2019,780342,INFO,43
2019,780342,LAW,9
2019,780342,MANU,14
2019,780342,STEM,2
2019,780342,TRAN,3
2019,780385,ARCH,1
2019,780385,AAVC,1
2019,780385,BMA,8
2019,780385,FINA,1
2019,780391,AGNR,17
2019,780391,ARCH,4
2019,780391,AAVC,1
2019,780391,BMA,20
2019,780391,HLTH,19
2019,780391,HOSP,6
2019,780391,HUMA,1
2019,780391,INFO,1
2019,780391,LAW,1
2019,780391,MRKT,10
2019,780391,TRAN,6
2019,780401,AGNR,124
2019,780401,ARCH,6
2019,780401,AAVC,5
2019,780401,HLTH,9
2019,780401,HOSP,30
2019,780401,INFO,4
2019,780401,MANU,4
2019,780401,STEM,1
2019,780401,TRAN,2
2019,780402,AGNR,23
2019,780402,BMA,14
2019,780402,HLTH,20
2019,780402,HOSP,14
2019,780402,LAW,1
2019,780402,MANU,2
2019,780402,MRKT,2
2019,780420,AGNR,72
2019,780420,ARCH,19
2019,780420,AAVC,2
2019,780420,BMA,3
2019,780420,FINA,10
2019,780420,HLTH,86
2019,780420,HOSP,10
2019,780420,INFO,10
2019,780420,LAW,3
2019,780420,MANU,9
2019,780420,STEM,2
2019,780420,TRAN,4
2019,790314,AGNR,21
2019,790314,ARCH,10
2019,790314,AAVC,5
2019,790314,HLTH,21
2019,790314,HOSP,20
2019,790314,INFO,6
2019,790314,MANU,2
2019,790314,MRKT,2
2019,790314,STEM,13
2019,790354,AGNR,23
2019,790354,ARCH,1
2019,790354,AAVC,6
2019,790354,BMA,2
2019,790354,HLTH,26
2019,790354,HOSP,25
2019,790354,HUMA,1
2019,790354,INFO,14
2019,790354,MANU,2
2019,790354,MRKT,1
2019,790354,STEM,7
2019,790354,TRAN,16
2019,790366,AGNR,11
2019,790366,AAVC,10
2019,790366,FINA,1
2019,790366,HLTH,7
2019,790366,HOSP,26
2019,790366,INFO,9
2019,790378,AGNR,20
2019,790378,ARCH,2
2019,790378,AAVC,10
2019,790378,BMA,2
2019,790378,FINA,1
2019,790378,HLTH,38
2019,790378,HOSP,9
2019,790378,INFO,10
2019,790378,LAW,31
2019,790378,MANU,7
2019,790378,STEM,2
2019,790378,TRAN,11
2019,800308,AGNR,3
2019,800308,ARCH,1
2019,800308,HOSP,2
2019,800340,AGNR,58
2019,800340,ARCH,30
2019,800340,AAVC,2
2019,800340,BMA,5
2019,800340,FINA,1
2019,800340,HLTH,14
2019,800340,HOSP,39
2019,800340,HUMA,2
2019,800340,INFO,8
2019,800340,LAW,2
2019,800340,MANU,1
2019,800340,STEM,1
2019,800361,AGNR,24
2019,800361,ARCH,22
2019,800361,HLTH,45
2019,800361,HOSP,13
2019,800361,HUMA,4
2019,800361,MANU,6
2019,800376,AGNR,5
2019,800376,AAVC,1
2019,800376,BMA,3
2019,800376,EDUC,4
2019,800376,HLTH,16
2019,800376,HOSP,18
2019,800376,INFO,3
2019,800376,MANU,1
2019,800376,MRKT,3
2019,800396,AGNR,5
2019,800396,ARCH,3
2019,800396,AAVC,1
2019,800396,BMA,1
2019,800396,HLTH,31
2019,800396,HOSP,12
2019,800396,INFO,3
2019,800396,MANU,6
2019,800396,STEM,13
2019,800400,AGNR,41
2019,800400,ARCH,32
2019,800400,AAVC,11
2019,800400,HLTH,30
2019,800400,HOSP,20
2019,800400,HUMA,5
2019,800400,INFO,4
2019,800400,LAW,1
2019,800400,MANU,2
2019,800408,AGNR,63
2019,800408,ARCH,12
2019,800408,AAVC,5
2019,800408,BMA,1
2019,800408,HLTH,7
2019,800408,HOSP,12
2019,800408,HUMA,1
2019,800408,INFO,3
2019,800408,MANU,12
2019,800408,TRAN,2
2019,810324,AGNR,56
2019,810324,ARCH,20
2019,810324,AAVC,3
2019,810324,BMA,7
2019,810324,HLTH,22
2019,810324,HOSP,21
2019,810324,HUMA,1
2019,810324,INFO,6
2019,810324,LAW,18
2019,810324,MANU,5
2019,810324,STEM,3
2019,810340,AGNR,46
2019,810340,ARCH,14
2019,810340,BMA,16
2019,810340,HLTH,20
2019,810340,HOSP,26
2019,810340,HUMA,8
2019,810340,INFO,17
2019,810340,LAW,4
2019,810340,MANU,1
2019,810340,STEM,2
2019,810340,TRAN,6
2019,810384,AGNR,35
2019,810384,ARCH,14
2019,810384,AAVC,1
2019,810384,BMA,10
2019,810384,HLTH,12
2019,810384,HOSP,15
2019,810384,HUMA,1
2019,810384,INFO,5
2019,810384,LAW,3
2019,810384,MANU,1
2019,810384,STEM,1
2019,810384,TRAN,8
2019,810386,AGNR,11
2019,810386,ARCH,4
2019,810386,AAVC,2
2019,810386,BMA,1
2019,810386,HOSP,8
2019,810386,LAW,1
2019,810386,MANU,1
2019,810386,STEM,1
2019,810386,TRAN,4
2019,820324,ARCH,3
2019,820324,INFO,1
2019,820324,LAW,2
2019,820324,MANU,2
2019,820348,AGNR,61
2019,820348,ARCH,1
2019,820348,BMA,12
2019,820348,HLTH,38
2019,820348,HOSP,17
2019,820348,HUMA,7
2019,820348,INFO,10
2019,820348,MRKT,1
2019,820348,STEM,2
2019,820349,AGNR,70
2019,820349,ARCH,17
2019,820349,BMA,23
